review_id,customer_id,product_id,rating,review_text,date_review,sentiment
REV02417,CUS02879,PRD013,2,"Mauvaise qualite, je regrette mon achat.",2024-01-05,negatif
REV02418,CUS02973,PRD024,4,"Excellent produit, livraison rapide !",2023-04-01,positif
REV02419,CUS01904,PRD020,4,"Excellent produit, livraison rapide !",2023-07-16,positif
REV02420,CUS01229,PRD001,4,"Parfait, correspond a la description.",2022-03-05,positif
REV02421,CUS00739,PRD029,4,"Parfait, correspond a la description.",2022-03-03,positif
REV02422,CUS01280,PRD006,2,"Produit defectueux, retour complique.",2023-10-15,negatif
REV02423,CUS00874,PRD002,4,Tres bonne experience d'achat.,2023-10-22,positif
REV02424,CUS01002,PRD010,4,"Excellent produit, livraison rapide !",2023-08-29,positif
REV02425,CUS00414,PRD015,4,"Produit conforme, livraison soignee.",2023-12-15,positif
REV02426,CUS00380,PRD010,4,Tres bonne experience d'achat.,2022-11-02,positif
REV02427,CUS02117,PRD012,4,Je suis ravi de cet achat.,2022-11-09,positif
REV02428,CUS00006,PRD009,5,"Super produit, je recommande vivement.",2023-09-06,positif
REV02429,CUS02969,PRD015,3,"Produit moyen, attendais mieux.",2022-07-09,neutre
REV02430,CUS01457,PRD020,5,"Parfait, correspond a la description.",2022-12-05,positif
REV02431,CUS01186,PRD010,5,"Produit fantastique, rapport qualite-prix excellent.",2023-04-25,positif
REV02432,CUS02133,PRD008,4,"Tres satisfait, qualite au rendez-vous.",2022-11-30,positif
REV02433,CUS00850,PRD026,2,Produit ne correspond pas a la description.,2023-03-27,negatif
REV02434,CUS01027,PRD006,5,"Excellent produit, livraison rapide !",2023-04-24,positif
REV02435,CUS00162,PRD030,4,Tres bonne experience d'achat.,2024-06-18,positif
REV02436,CUS01225,PRD010,4,Tres bonne experience d'achat.,2024-01-20,positif
REV02437,CUS01823,PRD012,3,"Produit moyen, attendais mieux.",2022-04-26,neutre
REV02438,CUS00977,PRD007,5,"Produit fantastique, rapport qualite-prix excellent.",2023-03-19,positif
REV02439,CUS01591,PRD008,5,"Excellent produit, livraison rapide !",2023-10-14,positif
REV02440,CUS01017,PRD023,4,"Produit fantastique, rapport qualite-prix excellent.",2022-02-04,positif
REV02441,CUS02785,PRD007,4,Tres bonne experience d'achat.,2024-01-14,positif
REV02442,CUS02641,PRD003,5,"Parfait, correspond a la description.",2023-12-26,positif
REV02443,CUS01231,PRD021,5,"Produit fantastique, rapport qualite-prix excellent.",2022-04-22,positif
REV02444,CUS01173,PRD016,2,"Delai inacceptable, plus de 3 semaines.",2024-05-28,negatif
REV02445,CUS00755,PRD005,3,"Produit moyen, attendais mieux.",2022-06-24,neutre
REV02446,CUS02444,PRD017,5,"Produit conforme, livraison soignee.",2024-06-22,positif
REV02447,CUS01971,PRD019,5,Tres bonne experience d'achat.,2022-11-25,positif
REV02448,CUS01105,PRD025,4,"Super produit, je recommande vivement.",2023-10-06,positif
REV02449,CUS02812,PRD004,5,"Tres satisfait, qualite au rendez-vous.",2023-04-07,positif
REV02450,CUS01628,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2022-06-19,positif
REV02451,CUS01960,PRD011,3,Conforme mais delai un peu long.,2022-07-25,neutre
REV02452,CUS00930,PRD017,5,Je suis ravi de cet achat.,2022-05-28,positif
REV02453,CUS00501,PRD027,5,Je suis ravi de cet achat.,2023-06-15,positif
REV02454,CUS00508,PRD024,5,"Tres satisfait, qualite au rendez-vous.",2023-06-18,positif
REV02455,CUS02120,PRD007,5,"Excellent produit, livraison rapide !",2023-02-25,positif
REV02456,CUS01549,PRD011,5,Je suis ravi de cet achat.,2023-01-02,positif
REV02457,CUS01406,PRD017,4,"Produit fantastique, rapport qualite-prix excellent.",2023-03-19,positif
REV02458,CUS01291,PRD021,4,"Produit conforme, livraison soignee.",2023-11-26,positif
REV02459,CUS02032,PRD030,4,"Produit fantastique, rapport qualite-prix excellent.",2024-01-10,positif
REV02460,CUS00424,PRD029,4,Tres bonne experience d'achat.,2022-09-03,positif
REV02461,CUS02976,PRD014,4,"Tres satisfait, qualite au rendez-vous.",2022-10-14,positif
REV02462,CUS02495,PRD018,3,"Service standard, produit dans la moyenne.",2022-12-03,neutre
REV02463,CUS00642,PRD029,3,"Produit correct, sans plus.",2023-08-08,neutre
REV02464,CUS00446,PRD014,5,"Produit conforme, livraison soignee.",2023-11-23,positif
REV02465,CUS01600,PRD002,5,"Produit conforme, livraison soignee.",2023-01-16,positif
REV02466,CUS01856,PRD004,1,"Service client inexistant, probleme non resolu.",2023-12-14,negatif
REV02467,CUS02689,PRD018,1,Produit ne correspond pas a la description.,2023-11-20,negatif
REV02468,CUS01317,PRD016,1,"Service client inexistant, probleme non resolu.",2023-01-22,negatif
REV02469,CUS01669,PRD004,3,"Produit moyen, attendais mieux.",2023-07-01,neutre
REV02470,CUS00619,PRD030,4,"Excellent produit, livraison rapide !",2022-11-21,positif
REV02471,CUS02304,PRD015,4,"Excellent produit, livraison rapide !",2023-07-30,positif
REV02472,CUS00886,PRD028,4,"Produit fantastique, rapport qualite-prix excellent.",2023-11-24,positif
REV02473,CUS02743,PRD015,4,"Tres satisfait, qualite au rendez-vous.",2024-01-11,positif
REV02474,CUS00195,PRD022,2,"Delai inacceptable, plus de 3 semaines.",2022-03-31,negatif
REV02475,CUS00675,PRD004,3,"Produit correct, sans plus.",2022-03-20,neutre
REV02476,CUS02012,PRD006,1,"Tres decu, le produit ne fonctionne pas.",2022-05-01,negatif
REV02477,CUS00352,PRD003,3,Conforme mais delai un peu long.,2023-01-03,neutre
REV02478,CUS00171,PRD001,4,"Produit fantastique, rapport qualite-prix excellent.",2022-10-07,positif
REV02479,CUS00470,PRD022,4,"Tres satisfait, qualite au rendez-vous.",2022-04-22,positif
REV02480,CUS00604,PRD021,4,"Produit fantastique, rapport qualite-prix excellent.",2023-03-18,positif
REV02481,CUS00965,PRD011,4,"Excellent produit, livraison rapide !",2024-06-01,positif
REV02482,CUS01338,PRD007,4,"Tres satisfait, qualite au rendez-vous.",2023-04-27,positif
REV02483,CUS01871,PRD018,4,Tres bonne experience d'achat.,2023-05-24,positif
REV02484,CUS02559,PRD002,5,"Super produit, je recommande vivement.",2023-01-03,positif
REV02485,CUS01814,PRD004,4,Tres bonne experience d'achat.,2022-04-18,positif
REV02486,CUS02591,PRD005,2,"Produit defectueux, retour complique.",2024-05-13,negatif
REV02487,CUS00964,PRD025,2,"Delai inacceptable, plus de 3 semaines.",2023-07-07,negatif
REV02488,CUS01280,PRD023,4,Je suis ravi de cet achat.,2024-01-06,positif
REV02489,CUS00931,PRD014,4,Tres bonne experience d'achat.,2022-12-20,positif
REV02490,CUS00474,PRD002,4,"Parfait, correspond a la description.",2022-02-26,positif
REV02491,CUS01015,PRD009,5,"Parfait, correspond a la description.",2023-03-11,positif
REV02492,CUS01487,PRD023,5,"Produit fantastique, rapport qualite-prix excellent.",2022-01-17,positif
REV02493,CUS00885,PRD011,4,"Parfait, correspond a la description.",2022-02-25,positif
REV02494,CUS01412,PRD013,4,"Tres satisfait, qualite au rendez-vous.",2022-07-24,positif
REV02495,CUS01633,PRD007,5,"Produit fantastique, rapport qualite-prix excellent.",2022-08-10,positif
REV02496,CUS01628,PRD028,4,"Produit conforme, livraison soignee.",2023-03-24,positif
REV02497,CUS01650,PRD002,1,Qualite tres inferieure aux photos.,2022-04-16,negatif
REV02498,CUS02635,PRD015,5,"Excellent produit, livraison rapide !",2022-05-17,positif
REV02499,CUS00043,PRD002,5,"Produit conforme, livraison soignee.",2023-09-28,positif
REV02500,CUS02899,PRD014,5,Tres bonne experience d'achat.,2023-05-23,positif
REV02501,CUS02285,PRD016,4,"Parfait, correspond a la description.",2023-07-15,positif
REV02502,CUS02583,PRD016,1,"Service client inexistant, probleme non resolu.",2023-01-17,negatif
REV02503,CUS01234,PRD004,4,"Excellent produit, livraison rapide !",2024-05-19,positif
REV02504,CUS02394,PRD025,4,"Parfait, correspond a la description.",2023-10-02,positif
REV02505,CUS01496,PRD021,4,"Produit conforme, livraison soignee.",2023-02-17,positif
REV02506,CUS02531,PRD027,4,"Produit conforme, livraison soignee.",2024-06-16,positif
REV02507,CUS02513,PRD028,3,Conforme mais delai un peu long.,2022-04-20,neutre
REV02508,CUS00411,PRD001,5,"Produit conforme, livraison soignee.",2024-01-13,positif
REV02509,CUS01815,PRD011,3,Conforme mais delai un peu long.,2023-07-15,neutre
REV02510,CUS02050,PRD020,5,"Parfait, correspond a la description.",2023-07-31,positif
REV02511,CUS01598,PRD016,5,Tres bonne experience d'achat.,2023-10-12,positif
REV02512,CUS02814,PRD017,5,Tres bonne experience d'achat.,2022-01-07,positif
REV02513,CUS00222,PRD011,3,Rien d'exceptionnel pour ce prix.,2022-10-05,neutre
REV02514,CUS00584,PRD017,4,"Produit conforme, livraison soignee.",2022-05-11,positif
REV02515,CUS02214,PRD008,3,Rien d'exceptionnel pour ce prix.,2024-03-03,neutre
REV02516,CUS02168,PRD028,5,Je suis ravi de cet achat.,2023-08-25,positif
REV02517,CUS01178,PRD028,4,Tres bonne experience d'achat.,2023-08-28,positif
REV02518,CUS00518,PRD004,1,"Produit defectueux, retour complique.",2024-01-09,negatif
REV02519,CUS00657,PRD027,5,Je suis ravi de cet achat.,2023-12-22,positif
REV02520,CUS01400,PRD022,2,"Produit defectueux, retour complique.",2022-05-06,negatif
REV02521,CUS00744,PRD028,5,"Super produit, je recommande vivement.",2023-12-23,positif
REV02522,CUS00444,PRD005,4,Je suis ravi de cet achat.,2024-07-05,positif
REV02523,CUS00688,PRD001,2,"Delai inacceptable, plus de 3 semaines.",2023-07-10,negatif
REV02524,CUS00777,PRD017,5,"Super produit, je recommande vivement.",2022-09-05,positif
REV02525,CUS02060,PRD004,4,Je suis ravi de cet achat.,2023-10-10,positif
REV02526,CUS02692,PRD029,4,"Tres satisfait, qualite au rendez-vous.",2022-05-15,positif
REV02527,CUS00514,PRD003,3,"Service standard, produit dans la moyenne.",2023-04-06,neutre
REV02528,CUS00683,PRD011,4,"Produit fantastique, rapport qualite-prix excellent.",2024-01-07,positif
REV02529,CUS00703,PRD025,5,Je suis ravi de cet achat.,2023-12-16,positif
REV02530,CUS02720,PRD024,5,"Produit conforme, livraison soignee.",2024-07-06,positif
REV02531,CUS01767,PRD029,1,"Livraison tres en retard, emballage abime.",2023-07-26,negatif
REV02532,CUS02399,PRD004,4,"Excellent produit, livraison rapide !",2022-03-03,positif
REV02533,CUS02821,PRD016,5,Tres bonne experience d'achat.,2022-09-22,positif
REV02534,CUS02419,PRD024,5,"Excellent produit, livraison rapide !",2022-05-17,positif
REV02535,CUS02552,PRD011,5,"Tres satisfait, qualite au rendez-vous.",2022-07-21,positif
REV02536,CUS02385,PRD003,5,Je suis ravi de cet achat.,2022-07-11,positif
REV02537,CUS02910,PRD020,1,"Produit defectueux, retour complique.",2022-09-19,negatif
REV02538,CUS01182,PRD021,3,"Produit correct, sans plus.",2023-10-09,neutre
REV02539,CUS01833,PRD024,5,Tres bonne experience d'achat.,2024-01-16,positif
REV02540,CUS02003,PRD002,4,"Super produit, je recommande vivement.",2022-05-11,positif
REV02541,CUS01429,PRD001,5,Tres bonne experience d'achat.,2022-12-12,positif
REV02542,CUS00267,PRD020,4,"Tres satisfait, qualite au rendez-vous.",2022-10-10,positif
REV02543,CUS01925,PRD018,4,Je suis ravi de cet achat.,2022-04-25,positif
REV02544,CUS01043,PRD019,5,"Tres satisfait, qualite au rendez-vous.",2023-07-29,positif
REV02545,CUS00792,PRD002,2,Qualite tres inferieure aux photos.,2023-09-04,negatif
REV02546,CUS00126,PRD006,4,Je suis ravi de cet achat.,2024-02-04,positif
REV02547,CUS02598,PRD001,4,Je suis ravi de cet achat.,2022-08-25,positif
REV02548,CUS02630,PRD025,4,"Excellent produit, livraison rapide !",2024-03-05,positif
REV02549,CUS02912,PRD019,5,"Super produit, je recommande vivement.",2022-08-22,positif
REV02550,CUS01229,PRD019,5,"Tres satisfait, qualite au rendez-vous.",2022-07-16,positif
REV02551,CUS01085,PRD026,5,"Tres satisfait, qualite au rendez-vous.",2023-06-10,positif
REV02552,CUS02505,PRD024,5,Tres bonne experience d'achat.,2022-11-29,positif
REV02553,CUS02165,PRD023,3,"Service standard, produit dans la moyenne.",2022-02-06,neutre
REV02554,CUS02053,PRD010,5,"Produit conforme, livraison soignee.",2022-12-24,positif
REV02555,CUS02347,PRD020,4,"Excellent produit, livraison rapide !",2022-04-23,positif
REV02556,CUS00310,PRD002,4,Je suis ravi de cet achat.,2022-04-01,positif
REV02557,CUS00378,PRD010,5,"Parfait, correspond a la description.",2024-04-04,positif
REV02558,CUS02899,PRD009,5,"Produit fantastique, rapport qualite-prix excellent.",2023-12-26,positif
REV02559,CUS01950,PRD017,4,Je suis ravi de cet achat.,2023-12-27,positif
REV02560,CUS02419,PRD026,4,"Excellent produit, livraison rapide !",2022-03-10,positif
REV02561,CUS02753,PRD010,4,Tres bonne experience d'achat.,2024-06-27,positif
REV02562,CUS01823,PRD028,5,Tres bonne experience d'achat.,2023-05-09,positif
REV02563,CUS00276,PRD011,5,"Parfait, correspond a la description.",2022-08-21,positif
REV02564,CUS01581,PRD030,3,"Produit correct, sans plus.",2024-05-28,neutre
REV02565,CUS00612,PRD020,3,"Produit correct, sans plus.",2024-06-26,neutre
REV02566,CUS00657,PRD015,5,Je suis ravi de cet achat.,2023-03-14,positif
REV02567,CUS02292,PRD018,5,Tres bonne experience d'achat.,2023-04-27,positif
REV02568,CUS00276,PRD026,5,"Tres satisfait, qualite au rendez-vous.",2024-05-19,positif
REV02569,CUS01793,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2022-06-23,positif
REV02570,CUS00993,PRD013,4,"Produit fantastique, rapport qualite-prix excellent.",2022-11-25,positif
REV02571,CUS02825,PRD030,5,"Produit conforme, livraison soignee.",2023-02-24,positif
REV02572,CUS02843,PRD021,4,"Excellent produit, livraison rapide !",2023-08-04,positif
REV02573,CUS02348,PRD022,1,"Mauvaise qualite, je regrette mon achat.",2022-02-10,negatif
REV02574,CUS01925,PRD009,5,"Excellent produit, livraison rapide !",2022-10-07,positif
REV02575,CUS01132,PRD027,4,"Super produit, je recommande vivement.",2022-02-26,positif
REV02576,CUS01797,PRD014,4,"Excellent produit, livraison rapide !",2022-03-14,positif
REV02577,CUS00634,PRD009,5,"Excellent produit, livraison rapide !",2022-07-02,positif
REV02578,CUS02439,PRD012,5,"Produit conforme, livraison soignee.",2022-01-16,positif
REV02579,CUS02326,PRD025,5,"Produit conforme, livraison soignee.",2022-05-15,positif
REV02580,CUS01457,PRD014,5,"Excellent produit, livraison rapide !",2023-12-03,positif
REV02581,CUS02480,PRD027,4,"Produit fantastique, rapport qualite-prix excellent.",2023-07-01,positif
REV02582,CUS01392,PRD024,3,Conforme mais delai un peu long.,2023-07-19,neutre
REV02583,CUS00744,PRD012,5,"Parfait, correspond a la description.",2022-07-06,positif
REV02584,CUS00924,PRD024,5,Tres bonne experience d'achat.,2022-04-25,positif
REV02585,CUS00954,PRD027,4,"Produit fantastique, rapport qualite-prix excellent.",2024-04-18,positif
REV02586,CUS02424,PRD003,4,Je suis ravi de cet achat.,2023-12-25,positif
REV02587,CUS02478,PRD025,5,"Produit fantastique, rapport qualite-prix excellent.",2022-03-10,positif
REV02588,CUS00859,PRD005,5,"Produit fantastique, rapport qualite-prix excellent.",2022-03-05,positif
REV02589,CUS01972,PRD024,2,"Produit defectueux, retour complique.",2024-07-06,negatif
REV02590,CUS02568,PRD006,5,Je suis ravi de cet achat.,2023-09-09,positif
REV02591,CUS00105,PRD027,4,"Parfait, correspond a la description.",2022-08-02,positif
REV02592,CUS01561,PRD030,5,Tres bonne experience d'achat.,2022-12-27,positif
REV02593,CUS01844,PRD029,5,"Produit conforme, livraison soignee.",2023-07-04,positif
REV02594,CUS01238,PRD007,5,"Produit fantastique, rapport qualite-prix excellent.",2024-04-28,positif
REV02595,CUS00038,PRD010,3,"Service standard, produit dans la moyenne.",2023-01-24,neutre
REV02596,CUS02502,PRD020,3,"Produit correct, sans plus.",2022-10-06,neutre
REV02597,CUS02575,PRD012,5,"Produit fantastique, rapport qualite-prix excellent.",2023-03-18,positif
REV02598,CUS01109,PRD022,2,"Produit defectueux, retour complique.",2022-02-23,negatif
REV02599,CUS02542,PRD019,5,"Produit conforme, livraison soignee.",2023-06-10,positif
REV02600,CUS01009,PRD016,4,"Parfait, correspond a la description.",2022-02-24,positif
REV02601,CUS01976,PRD007,2,Produit ne correspond pas a la description.,2024-02-06,negatif
REV02602,CUS00081,PRD020,4,"Excellent produit, livraison rapide !",2024-04-29,positif
REV02603,CUS02122,PRD019,5,"Tres satisfait, qualite au rendez-vous.",2023-07-02,positif
REV02604,CUS02387,PRD004,4,"Super produit, je recommande vivement.",2024-05-30,positif
REV02605,CUS01896,PRD027,1,Produit ne correspond pas a la description.,2024-06-11,negatif
REV02606,CUS01647,PRD014,4,Tres bonne experience d'achat.,2023-11-10,positif
REV02607,CUS00951,PRD015,5,"Super produit, je recommande vivement.",2024-05-06,positif
REV02608,CUS01789,PRD017,4,"Produit conforme, livraison soignee.",2022-06-02,positif
REV02609,CUS01636,PRD020,2,Qualite tres inferieure aux photos.,2022-02-14,negatif
REV02610,CUS01875,PRD021,5,"Super produit, je recommande vivement.",2022-02-25,positif
REV02611,CUS01864,PRD015,1,"Tres decu, le produit ne fonctionne pas.",2024-06-22,negatif
REV02612,CUS02134,PRD019,5,"Produit conforme, livraison soignee.",2022-04-21,positif
REV02613,CUS01937,PRD005,5,"Parfait, correspond a la description.",2022-10-26,positif
REV02614,CUS01808,PRD023,5,"Produit fantastique, rapport qualite-prix excellent.",2022-04-12,positif
REV02615,CUS00844,PRD008,2,"Livraison tres en retard, emballage abime.",2022-05-15,negatif
REV02616,CUS02842,PRD020,3,Conforme mais delai un peu long.,2024-03-14,neutre
REV02617,CUS02436,PRD030,4,"Super produit, je recommande vivement.",2022-08-03,positif
REV02618,CUS02747,PRD025,5,"Produit conforme, livraison soignee.",2023-08-14,positif
REV02619,CUS01473,PRD025,3,"Service standard, produit dans la moyenne.",2023-08-23,neutre
REV02620,CUS01769,PRD027,5,Tres bonne experience d'achat.,2022-05-08,positif
REV02621,CUS02305,PRD021,4,"Produit conforme, livraison soignee.",2024-04-22,positif
REV02622,CUS00457,PRD019,2,"Delai inacceptable, plus de 3 semaines.",2023-01-17,negatif
REV02623,CUS01851,PRD018,4,"Excellent produit, livraison rapide !",2024-02-08,positif
REV02624,CUS00976,PRD003,2,"Mauvaise qualite, je regrette mon achat.",2024-01-30,negatif
REV02625,CUS00355,PRD012,5,"Tres satisfait, qualite au rendez-vous.",2023-02-14,positif
REV02626,CUS00743,PRD030,5,"Produit conforme, livraison soignee.",2023-01-10,positif
REV02627,CUS00560,PRD001,5,"Tres satisfait, qualite au rendez-vous.",2023-01-04,positif
REV02628,CUS02183,PRD011,5,"Produit fantastique, rapport qualite-prix excellent.",2023-07-21,positif
REV02629,CUS01487,PRD009,2,"Mauvaise qualite, je regrette mon achat.",2023-02-14,negatif
REV02630,CUS01422,PRD023,4,Je suis ravi de cet achat.,2023-10-06,positif
REV02631,CUS02505,PRD028,5,"Excellent produit, livraison rapide !",2023-12-16,positif
REV02632,CUS01412,PRD027,5,Je suis ravi de cet achat.,2022-10-18,positif
REV02633,CUS01359,PRD022,4,"Tres satisfait, qualite au rendez-vous.",2023-08-22,positif
REV02634,CUS01960,PRD021,4,"Tres satisfait, qualite au rendez-vous.",2023-12-21,positif
REV02635,CUS00851,PRD024,5,"Excellent produit, livraison rapide !",2023-04-21,positif
REV02636,CUS02529,PRD016,4,"Produit fantastique, rapport qualite-prix excellent.",2023-04-27,positif
REV02637,CUS02864,PRD010,2,"Produit defectueux, retour complique.",2024-03-04,negatif
